Team,tsm,0.10407710075378
Team,tsm,0.10139393806458
Team,tsm,0.1073911190033
Team,"G2 esports",0.10532999038696
Player,caps,0.19390487670898
Team,tsm,0.57645702362061
Team,tsm,0.77203702926636
Team,tsm,0.46249198913574
Team,tsm,0.84610891342163
Player,caps,0.21176791191101
Player,caps,0.84332895278931
Player,smeb,0.13674306869507
Player,caps,0.11547183990479
Player,caps,0.11114001274109
Team,tsm,0.024960994720459
Team,cloud9,0.024672031402588
Player,caps,0.11207580566406
Team,tsm,0.0241858959198
Team,tsm,0.024080038070679
Team,tsm,0.024395942687988
Team,tsm,0.024027109146118
Team,tsm,0.023981094360352
Team,tsm,0.025212049484253
Team,"G2 esports",0.038336038589478
Team,tsm,0.026661157608032
Team,tsm,0.024930953979492
Team,tsm,0.025887012481689
Team,tsm,0.02495813369751
Team,tsm,0.024387121200562
Team,tsm,0.024729013442993
Team,tsm,0.024056196212769
Team,tsm,0.11149501800537
Team,tsm,0.12822985649109
Team,tsm,0.12871217727661
Team,tsm,0.13372993469238
Team,tsm,0.12742590904236
Team,tsm,0.12851500511169
Team,tsm,0.1287100315094
Team,tsm,0.13224482536316
Team,tsm,0.12797880172729
Team,tsm,0.13298916816711
Team,tsm,0.13019609451294
Team,tsm,0.13182306289673
Team,tsm,0.12747192382812
Team,tsm,0.13086080551147
Team,tsm,0.12930393218994
Team,tsm,0.12870216369629
Team,tsm,0.12890696525574
Team,tsm,0.14170122146606
Team,tsm,0.12998008728027
Team,tsm,0.12859296798706
Game,tsm,0.024772167205811
Team,tsm,0.12902283668518
Player,caps,0.11239814758301
